129 260
1 -3.855000e-02 5.059817e-24 1.348840e-17
2 -3.523085e-02 -7.761702e-03 1.210224e-17
3 -3.523085e-02 7.761702e-03 1.210224e-17
4 -3.523085e-02 -1.136809e-02 1.226878e-17
5 -3.523085e-02 1.136809e-02 1.226878e-17
6 -3.417721e-02 -1.242128e-02 1.218551e-17
7 -3.417721e-02 1.242128e-02 1.218551e-17
8 -2.118830e-02 -1.242128e-02 6.939705e-18
9 -2.118830e-02 1.242128e-02 6.939705e-18
10 -2.042710e-02 -8.814894e-03 6.797911e-18
11 -2.042710e-02 8.814894e-03 6.797911e-18
12 -1.812447e-02 -8.297872e-03 6.051526e-18
13 -1.812447e-02 8.297872e-03 6.051526e-18
14 4.468085e-03 -3.829787e-03 -2.053102e-18
15 4.468085e-03 3.829787e-03 -2.053102e-18
16 2.591300e-02 -3.829787e-03 -9.047507e-18
17 2.591300e-02 3.829787e-03 -9.047507e-18
18 3.216702e-02 -6.382979e-03 -1.260022e-17
19 3.216702e-02 6.382979e-03 -1.437658e-17
20 3.855000e-02 -2.796445e-14 -1.348840e-17
21 -1.956217e-02 -1.565906e-12 6.939705e-18
22 -2.706064e-02 7.498468e-03 9.604240e-18
23 -2.706064e-02 -7.498468e-03 9.659751e-18
24 -3.455911e-02 -2.239207e-12 1.226878e-17
25 3.599681e-02 -8.134639e-13 -1.260022e-17
26 3.216702e-02 3.829787e-03 -1.348840e-17
27 3.216702e-02 -3.829787e-03 -1.479291e-17
28 2.833723e-02 -1.157350e-12 -9.935685e-18
29 -3.761736e-02 -4.533141e-03 1.321265e-17
30 -3.761736e-02 4.533141e-03 1.321265e-17
31 -2.984757e-02 -1.242128e-02 1.043691e-17
32 -2.551794e-02 -1.242128e-02 8.688306e-18
33 -2.984757e-02 1.242128e-02 1.043691e-17
34 -2.551794e-02 1.242128e-02 8.688306e-18
35 -1.376802e-02 -6.722080e-03 4.721964e-18
36 -9.304618e-03 -5.481216e-03 3.226557e-18
37 -4.759961e-03 -4.582428e-03 1.573919e-18
38 -1.602285e-04 -4.030893e-03 -2.264316e-19
39 -1.376802e-02 6.722080e-03 4.721964e-18
40 -9.304618e-03 5.481216e-03 3.226557e-18
41 -4.759961e-03 4.582428e-03 1.573919e-18
42 -1.602285e-04 4.030893e-03 -2.264316e-19
43 8.757069e-03 -3.829787e-03 -3.448430e-18
44 1.304605e-02 -3.829787e-03 -4.826883e-18
45 1.733504e-02 -3.829787e-03 -6.162703e-18
46 2.162402e-02 -3.829787e-03 -7.541156e-18
47 8.757069e-03 3.829787e-03 -3.448430e-18
48 1.304605e-02 3.829787e-03 -4.826883e-18
49 1.733504e-02 3.829787e-03 -6.162703e-18
50 2.162402e-02 3.829787e-03 -7.541156e-18
51 2.887089e-02 -5.466074e-03 -9.380627e-18
52 2.887089e-02 5.466074e-03 -9.380627e-18
53 3.769484e-02 -3.191490e-03 -1.297962e-17
54 3.535851e-02 -5.527821e-03 -1.200433e-17
55 3.535851e-02 5.527821e-03 -1.378069e-17
56 3.769484e-02 3.191490e-03 -1.345559e-17
57 -2.056677e-02 3.749235e-03 7.025645e-18
58 -2.331140e-02 6.493864e-03 8.000932e-18
59 -2.331140e-02 -6.493864e-03 8.283383e-18
60 -2.056677e-02 -3.749235e-03 7.206504e-18
61 -3.080987e-02 6.493864e-03 1.099930e-17
62 -3.355450e-02 3.749235e-03 1.197459e-17
63 -3.355450e-02 -3.749235e-03 1.199538e-17
64 -3.080987e-02 -6.493864e-03 1.095914e-17
65 3.487509e-02 2.708069e-03 -1.313777e-17
66 3.487509e-02 -2.708068e-03 -1.339791e-17
67 2.945895e-02 -2.708069e-03 -1.133304e-17
68 2.945895e-02 2.708068e-03 -1.107289e-17
69 -2.868148e-02 9.521673e-03 9.874263e-18
70 -3.613140e-02 -2.967650e-03 1.265703e-17
71 6.926586e-03 -2.342159e-03 -2.499816e-18
72 -7.218416e-03 -2.831883e-03 2.483047e-18
73 3.604080e-02 -2.900976e-03 -1.273560e-17
74 2.353239e-02 -2.314575e-03 -8.342459e-18
75 -1.798379e-02 3.039425e-03 6.194517e-18
76 -2.313703e-02 9.813542e-03 7.919825e-18
77 2.620784e-02 1.374889e-03 -9.331514e-18
78 2.970045e-02 -4.380858e-03 -1.048576e-17
79 -3.281604e-02 -1.001954e-02 1.158192e-17
80 -1.093660e-02 2.607125e-03 3.720758e-18
81 -1.486924e-02 -3.310693e-03 5.180973e-18
82 -2.637901e-02 -9.669006e-03 9.312694e-18
83 1.024938e-02 1.840645e-03 -3.723008e-18
84 1.906144e-02 1.817204e-03 -6.822981e-18
85 1.502972e-02 -2.239371e-03 -5.352008e-18
86 -1.975510e-04 -2.098272e-03 3.453315e-21
87 3.081032e-03 1.887105e-03 -1.201629e-18
88 -3.273405e-03 2.141820e-03 1.030703e-18
89 -3.270038e-02 9.383152e-03 1.128999e-17
90 -2.556128e-02 9.133782e-03 8.781529e-18
91 -3.502362e-02 -5.335553e-03 1.229795e-17
92 -1.683482e-02 5.488002e-03 5.758578e-18
93 -1.220552e-02 4.614321e-03 4.141200e-18
94 -1.448412e-02 3.163280e-03 4.961652e-18
95 -1.635412e-02 -1.504211e-04 5.662465e-18
96 -1.802966e-02 -3.265949e-03 6.292301e-18
97 -1.286007e-02 -2.299040e-04 4.434212e-18
98 -9.163925e-03 -2.651386e-04 3.134284e-18
99 -1.119500e-02 -3.196776e-03 3.886823e-18
100 -1.961385e-02 -6.140257e-03 6.886870e-18
101 -2.326277e-02 -9.967782e-03 8.220203e-18
102 -1.688691e-02 -5.665031e-03 5.921320e-18
103 -2.986264e-02 -8.939872e-03 1.052887e-17
104 -3.276818e-02 -7.073342e-03 1.152693e-17
105 -1.960100e-02 5.993990e-03 6.725230e-18
106 -3.572571e-02 -8.438440e-04 1.248680e-17
107 -3.582331e-02 2.263828e-03 1.248089e-17
108 -3.437318e-02 5.733812e-03 1.192578e-17
109 1.575477e-02 1.821774e-03 -5.659682e-18
110 8.939716e-03 -7.596319e-04 -3.228571e-18
111 1.298437e-02 -2.801508e-04 -4.657778e-18
112 1.095367e-02 -2.247125e-03 -3.917863e-18
113 1.702362e-02 -7.854201e-04 -6.072333e-18
114 2.088129e-02 -7.999560e-04 -7.429355e-18
115 1.910942e-02 -2.360984e-03 -6.785761e-18
116 2.594345e-02 -2.111191e-03 -9.193359e-18
117 3.652002e-02 2.324885e-03 -1.297187e-17
118 2.426841e-02 -4.071234e-04 -8.626107e-18
119 2.287347e-02 1.770126e-03 -8.163530e-18
120 2.686685e-02 -7.302734e-04 -9.536109e-18
121 2.312249e-03 -2.324868e-03 -8.766151e-19
122 -3.288932e-03 -2.483082e-03 1.096052e-18
123 5.027260e-03 -7.742162e-04 -1.851894e-18
124 6.861890e-03 1.797529e-03 -2.530658e-18
125 -5.370017e-03 -2.311184e-04 1.799063e-18
126 -7.173960e-03 2.440454e-03 2.399137e-18
127 -8.192328e-05 1.637894e-03 -8.560520e-20
128 -1.775229e-03 -2.479634e-04 5.345562e-19
129 1.497333e-03 -3.186399e-04 -6.158879e-19
1 102 1 29 
2 102 29 2 
3 102 1 30 
4 102 30 3 
5 102 2 4 
6 102 3 5 
7 102 4 6 
8 102 5 7 
9 102 6 31 
10 102 31 32 
11 102 32 8 
12 102 7 33 
13 102 33 34 
14 102 34 9 
15 102 8 10 
16 102 9 11 
17 102 10 12 
18 102 11 13 
19 102 12 35 
20 102 35 36 
21 102 36 37 
22 102 37 38 
23 102 38 14 
24 102 13 39 
25 102 39 40 
26 102 40 41 
27 102 41 42 
28 102 42 15 
29 102 14 43 
30 102 43 44 
31 102 44 45 
32 102 45 46 
33 102 46 16 
34 102 15 47 
35 102 47 48 
36 102 48 49 
37 102 49 50 
38 102 50 17 
39 102 16 51 
40 102 51 18 
41 102 17 52 
42 102 52 19 
43 102 20 53 
44 102 53 54 
45 102 54 18 
46 102 19 55 
47 102 55 56 
48 102 56 20 
49 102 21 57 
50 102 57 58 
51 102 58 22 
52 102 23 59 
53 102 59 60 
54 102 60 21 
55 102 22 61 
56 102 61 62 
57 102 62 24 
58 102 24 63 
59 102 63 64 
60 102 64 23 
61 102 25 65 
62 102 65 26 
63 102 27 66 
64 102 66 25 
65 102 28 67 
66 102 67 27 
67 102 26 68 
68 102 68 28 
69 203 33 69 89 
70 203 89 3 5 
71 203 89 7 33 
72 203 89 5 7 
73 203 90 69 34 
74 203 76 90 34 
75 203 34 9 76 
76 203 33 34 69 
77 203 70 29 1 
78 203 29 91 2 
79 203 79 4 2 
80 203 91 104 2 
81 203 79 6 4 
82 203 1 106 70 
83 203 70 91 29 
84 203 94 75 92 
85 203 93 94 39 
86 203 80 94 93 
87 203 92 39 94 
88 203 21 96 60 
89 203 95 96 21 
90 203 75 95 21 
91 203 81 96 95 
92 203 98 97 80 
93 203 99 81 97 
94 203 72 99 98 
95 203 97 98 99 
96 203 95 97 81 
97 203 94 80 97 
98 203 75 94 95 
99 203 97 95 94 
100 203 100 10 59 
101 203 60 100 59 
102 203 59 101 82 
103 203 101 59 10 
104 203 100 12 10 
105 203 31 103 82 
106 203 32 82 101 
107 203 101 8 32 
108 203 101 10 8 
109 203 99 36 35 
110 203 99 72 36 
111 203 35 81 99 
112 203 96 81 102 
113 203 100 102 12 
114 203 102 100 96 
115 203 96 100 60 
116 203 102 81 35 
117 203 12 102 35 
118 203 82 32 31 
119 203 79 103 31 
120 203 31 6 79 
121 203 82 23 59 
122 203 82 103 23 
123 203 79 2 104 
124 203 91 63 104 
125 203 70 106 63 
126 203 64 104 63 
127 203 91 70 63 
128 203 103 79 104 
129 203 23 103 64 
130 203 104 64 103 
131 203 105 92 75 
132 203 39 92 13 
133 203 76 9 11 
134 203 105 58 11 
135 203 92 105 13 
136 203 105 11 13 
137 203 76 58 90 
138 203 69 90 22 
139 203 61 69 22 
140 203 105 57 58 
141 203 22 90 58 
142 203 76 11 58 
143 203 75 21 57 
144 203 105 75 57 
145 203 30 107 1 
146 203 107 106 1 
147 203 69 61 89 
148 203 108 89 61 
149 203 24 107 62 
150 203 89 108 3 
151 203 108 62 107 
152 203 3 108 30 
153 203 108 107 30 
154 203 61 62 108 
155 203 106 107 24 
156 203 63 106 24 
157 203 49 109 48 
158 203 109 111 48 
159 203 84 109 49 
160 203 111 110 83 
161 203 112 43 110 
162 203 85 44 111 
163 203 110 111 112 
164 203 114 113 84 
165 203 115 45 113 
166 203 74 46 114 
167 203 113 114 115 
168 203 111 113 85 
169 203 109 84 113 
170 203 83 48 111 
171 203 113 111 109 
172 203 115 114 46 
173 203 45 115 46 
174 203 85 113 45 
175 203 44 85 45 
176 203 112 111 44 
177 203 43 112 44 
178 203 71 110 43 
179 203 14 71 43 
180 203 73 66 25 
181 203 54 73 53 
182 203 27 66 54 
183 203 78 67 27 
184 203 18 51 78 
185 203 78 27 18 
186 203 78 51 16 
187 203 116 16 74 
188 203 46 74 16 
189 203 116 67 16 
190 203 53 73 25 
191 203 117 56 20 
192 203 53 25 20 
193 203 117 25 65 
194 203 117 20 25 
195 203 55 26 19 
196 203 26 55 65 
197 203 114 118 74 
198 203 117 55 56 
199 203 117 65 55 
200 203 119 77 118 
201 203 84 119 114 
202 203 118 114 119 
203 203 77 119 17 
204 203 50 84 49 
205 203 52 19 26 
206 203 17 119 50 
207 203 119 84 50 
208 203 120 118 77 
209 203 52 26 68 
210 203 116 74 118 
211 203 120 67 116 
212 203 118 120 116 
213 203 54 18 27 
214 203 73 54 66 
215 203 120 28 67 
216 203 78 16 67 
217 203 77 17 68 
218 203 68 28 77 
219 203 68 17 52 
220 203 120 77 28 
221 203 121 123 14 
222 203 38 121 14 
223 203 86 38 122 
224 203 72 122 37 
225 203 36 72 37 
226 203 37 122 38 
227 203 86 121 38 
228 203 123 110 71 
229 203 47 83 124 
230 203 87 124 123 
231 203 110 123 124 
232 203 124 87 15 
233 203 47 124 15 
234 203 110 124 83 
235 203 48 83 47 
236 203 98 125 72 
237 203 126 88 125 
238 203 80 126 98 
239 203 125 98 126 
240 203 42 88 41 
241 203 40 93 39 
242 203 41 126 40 
243 203 126 80 40 
244 203 80 93 40 
245 203 88 126 41 
246 203 127 42 87 
247 203 128 125 88 
248 203 15 87 42 
249 203 127 88 42 
250 203 122 72 125 
251 203 86 122 128 
252 203 125 128 122 
253 203 123 129 87 
254 203 121 86 129 
255 203 71 14 123 
256 203 129 123 121 
257 203 128 129 86 
258 203 127 87 129 
259 203 88 127 128 
260 203 129 128 127 
