0,2,70
2,3,122
3,4,135
4,5,129
5,6,153
6,7,149
7,8,151
8,9,155
9,10,50
10,11,68
11,12,61
12,13,64
13,14,66
14,15,93
15,16,90
16,17,84
17,18,85
18,0,75
1,19,99
19,20,171
20,21,166
21,22,165
22,1,170
