0,2,9024
2,3,9028
3,4,9032
4,5,9036
5,6,9040
6,7,9044
7,8,9048
8,9,9052
9,10,9056
10,11,9060
11,12,9064
12,13,9068
13,14,9072
14,15,9076
15,16,9080
16,17,9084
17,18,9088
18,19,9092
19,20,9096
20,21,9100
21,22,9104
22,23,9108
23,24,9112
24,25,9116
25,26,9120
26,27,9124
27,28,9128
28,29,9132
29,30,9136
30,31,9140
31,32,9144
32,33,9148
33,34,9152
34,35,9156
35,36,9160
36,37,9164
37,38,9168
38,39,9172
39,40,9176
40,41,9180
41,42,9184
42,43,9188
43,44,9192
44,45,9196
45,46,9200
46,47,9204
47,48,9208
48,49,9212
49,50,9216
50,51,9220
51,52,9224
52,53,9228
53,54,9232
54,55,9236
55,56,9240
56,57,9244
57,58,9248
58,59,9252
59,60,9256
60,61,9260
61,62,9264
62,63,9268
63,64,9272
64,65,9276
65,66,9280
66,67,9284
67,68,9288
68,69,9292
69,70,9296
70,71,9300
71,72,9304
72,73,9308
73,74,9312
74,75,9316
75,76,9320
76,77,9324
77,78,9328
78,79,9332
79,80,9336
80,81,9340
81,82,9344
82,83,9348
83,84,9352
84,85,9356
85,86,9360
86,87,9364
87,88,9368
88,89,9372
89,90,9376
90,91,9380
91,92,9384
92,93,9388
93,94,9392
94,95,9396
95,96,9400
96,97,9404
97,98,9408
98,99,9412
99,100,9416
100,101,9420
101,102,9424
102,103,9428
103,104,9432
104,105,9436
105,106,9440
106,107,9444
107,108,9448
108,109,9452
109,110,9456
110,111,9460
111,112,9464
112,113,9468
113,114,9472
114,115,9476
115,116,9480
116,117,9484
117,118,9488
118,119,9492
119,120,9496
120,121,9500
121,122,9504
122,123,9508
123,124,9512
124,1,9516
1,125,9520
125,126,9524
126,127,9528
127,128,9532
128,129,9536
129,130,9540
130,131,9544
131,132,9548
132,133,9552
133,134,9556
134,135,9560
135,136,9564
136,137,9568
137,138,9572
138,139,9576
139,140,9580
140,141,9584
141,142,9588
142,143,9592
143,144,9596
144,145,9600
145,146,9604
146,147,9608
147,148,9612
148,149,9616
149,150,9620
150,151,9624
151,152,9628
152,153,9632
153,154,9636
154,155,9640
155,156,9644
156,157,9648
157,158,9652
158,159,9656
159,160,9660
160,161,9664
161,162,9668
162,163,9672
163,164,9676
164,165,9680
165,166,9684
166,167,9688
167,168,9692
168,169,9696
169,170,9700
170,171,9704
171,172,9708
172,173,9712
173,174,9716
174,175,9720
175,176,9724
176,177,9728
177,178,9732
178,179,9736
179,180,9740
180,181,9744
181,182,9748
182,183,9752
183,184,9756
184,185,9760
185,186,9764
186,187,9768
187,188,9772
188,189,9776
189,190,9780
190,0,9784
6124,6125,35619
6145,6146,35702
6113,6114,35729
6114,6115,35735
6149,6150,35741
6135,6136,35747
6133,6134,35757
6134,6135,35770
6131,6132,35772
6132,6133,35785
6128,6117,35791
6115,6116,35794
6146,6147,35798
6148,6149,35799
6147,6148,35801
6151,6104,35802
6121,6122,35805
6120,6121,35807
6139,6140,35808
6125,6126,35810
6108,6109,35811
6118,6119,35812
6112,6113,35813
6122,6123,35815
6123,6124,35817
6144,6145,35818
6143,6144,35819
6129,6141,35820
6138,6139,35823
6142,6143,35824
6141,6142,35826
6137,6138,35827
6107,6108,35828
6111,6112,35829
6130,6131,35830
6106,6107,35832
6109,6110,35834
6126,6127,35835
6127,6128,35837
6105,6118,35838
6110,6111,35840
6119,6120,35841
6136,6137,35842
6150,6151,35843
