-2.5000,-2.5000
-2.5000,2.5000
2.5000,-2.5000
2.5000,2.5000
-0.5000,0.0000
0.5000,0.0000
-2.5000,-1.5000
-2.5000,-0.5000
-2.5000,0.5000
-2.5000,1.5000
-1.5000,-2.5000
-0.5000,-2.5000
0.5000,-2.5000
1.5000,-2.5000
2.5000,-1.5000
2.5000,-0.5000
2.5000,0.5000
2.5000,1.5000
-1.5000,2.5000
-0.5000,2.5000
0.5000,2.5000
1.5000,2.5000
-0.0046,-0.0509
-0.0038,0.0621
-1.6351,-0.4755
1.6354,-0.4757
0.9077,-1.8524
-0.9076,-1.8522
-0.0007,-0.4884
-0.8198,1.0192
0.8470,1.0009
1.9324,0.1664
1.9517,-1.1021
1.2638,-1.1646
1.7698,-1.7873
-1.9318,0.1668
-1.2657,-1.1655
-1.9509,-1.1010
-1.7700,-1.7873
-0.0000,-1.8592
-0.4317,-1.1827
-0.8417,-0.5074
0.4310,-1.1817
0.8413,-0.5072
-1.1557,0.2402
-1.7270,1.0078
-1.9005,1.8487
-1.1439,1.7672
-0.2689,1.7272
1.1589,0.2381
1.7320,1.0043
0.4510,1.5972
1.1719,1.7459
1.9023,1.8454
0.0229,0.9055
0.5027,0.4354
-0.4936,0.4382
1.3359,2.1230
1.7011,2.1727
1.5371,1.7957
2.2011,2.1727
2.0000,2.5000
2.1160,1.2522
2.5000,1.0000
2.1160,0.7522
2.5000,0.0000
2.2162,-0.1668
2.2162,0.3332
1.6077,-1.1334
1.4496,-0.8201
1.7935,-0.7889
1.3387,-1.8199
1.0857,-1.5085
1.5168,-1.4760
1.8607,-1.4447
2.1349,-1.6437
2.5000,-2.0000
2.1349,-2.1437
1.2038,-2.1762
1.0000,-2.5000
0.7038,-2.1762
2.0000,-2.5000
1.6349,-2.1437
2.2258,-0.8010
2.5000,-1.0000
2.2258,-1.3010
1.7839,-0.1547
2.0677,-0.4878
-1.8294,0.5873
-2.2159,0.3334
-2.1135,0.7539
-2.2159,-0.1666
-2.5000,0.0000
-1.6083,-1.1332
-1.7930,-0.7882
-1.4504,-0.8205
-1.3388,-1.8198
-1.5178,-1.4764
-1.0866,-1.5088
-2.2254,-1.3005
-1.8604,-1.4442
-2.1350,-1.6437
-1.6350,-2.1437
-2.0000,-2.5000
-2.1350,-2.1437
-1.2038,-2.1761
-0.7038,-2.1761
-1.0000,-2.5000
-2.5000,-2.0000
-2.5000,-1.0000
-2.2254,-0.8005
-1.7834,-0.1543
-2.0675,-0.4877
-0.4538,-1.8557
-0.2500,-2.1796
0.2500,-2.1796
0.0000,-2.5000
0.4538,-1.8558
-0.8487,-1.1741
-0.6696,-1.5174
-1.2384,-0.4914
-1.0537,-0.8364
-0.4212,-0.4979
-0.2162,-0.8355
-0.6367,-0.8450
0.8474,-1.1731
0.6693,-1.5170
0.4203,-0.4978
0.6361,-0.8444
0.2152,-0.8350
1.2383,-0.4915
1.0525,-0.8359
-0.0003,-1.1822
0.2155,-1.5204
-0.2159,-1.5209
-1.5438,0.2035
-1.3954,-0.1176
-1.2734,1.0135
-0.9877,0.6297
-1.4413,0.6240
-2.5000,1.0000
-2.1135,1.2539
-1.5222,1.8079
-1.7002,2.1743
-1.3219,2.1336
-2.2002,1.6743
-2.5000,2.0000
-2.2002,2.1743
-2.0000,2.5000
-0.7064,1.7472
-0.5443,1.3732
-0.9818,1.3932
-0.8219,2.1336
-0.3844,2.1136
-1.0000,2.5000
0.0000,2.5000
0.1156,2.1136
0.0911,1.6622
0.4755,2.0486
-1.4354,1.3875
-1.8137,1.4282
1.5456,0.2022
1.3971,-0.1188
1.2895,1.0026
1.4454,0.6212
1.0029,0.6195
1.8322,0.5854
0.8115,1.6716
1.0095,1.3734
0.6490,1.2991
0.8359,2.1230
1.0000,2.5000
2.5000,2.0000
2.2011,1.6727
1.8171,1.4249
1.4520,1.3751
0.4349,0.9532
0.2369,1.2513
-0.3985,0.9623
-0.1230,1.3163
0.8308,0.3368
0.6748,0.7182
1.0001,-0.1346
0.5013,0.2177
0.8294,0.1191
0.2496,-0.2442
0.6706,-0.2536
0.2494,0.2488
0.2481,0.0311
-0.8247,0.3392
-0.6567,0.7287
-0.9987,-0.1336
-0.6708,-0.2537
-0.2504,-0.2442
-0.2487,0.2502
-0.2519,0.0311
-0.4968,0.2191
-0.8279,0.1201
0.2628,0.6704
0.0095,0.4838
-0.2354,0.6718
-0.2523,-0.0254
-0.0026,-0.2697
0.2477,-0.0254
