1000.0000,0.0000
331.5550,60.6600
990.5674,0.4891
980.5479,0.8729
970.5240,1.1163
960.4976,1.2180
950.4708,1.1832
940.4451,1.0218
930.4220,0.7464
920.4023,0.3671
910.3867,-0.1087
900.3757,-0.6739
890.3698,-1.3212
880.3690,-2.0445
870.3735,-2.8375
860.3832,-3.6940
850.3982,-4.6094
840.4183,-5.5795
830.4434,-6.5999
820.4734,-7.6668
810.5081,-8.7766
800.5473,-9.9262
790.5908,-11.1126
780.6385,-12.3337
770.6903,-13.5875
760.7460,-14.8721
750.8055,-16.1856
740.8683,-17.5254
730.9342,-18.8884
721.0029,-20.2716
711.0739,-21.6719
701.1375,-23.0878
691.0917,-24.5311
680.9283,-26.0006
670.6182,-27.4978
660.1925,-29.0157
649.6032,-30.5579
638.8596,-32.1198
627.9862,-33.6945
616.9714,-35.2801
605.7430,-36.8832
594.3818,-38.4878
582.8853,-40.0898
571.1511,-41.6982
559.2873,-43.2919
547.2478,-44.8702
535.0357,-46.4246
522.5955,-47.9533
510.0007,-49.4370
497.1829,-50.8711
484.2094,-52.2348
471.0422,-53.5183
457.7472,-54.7018
444.2943,-55.7749
430.6086,-56.7291
416.7123,-57.5478
402.7180,-58.2131
388.6470,-58.7161
374.4189,-59.0531
360.0891,-59.2184
345.6593,-59.2126
331.2182,-59.0401
316.6567,-58.7062
302.0867,-58.2243
287.4679,-57.6056
272.9479,-56.8688
258.2897,-56.0105
243.6896,-55.0459
229.1002,-53.9721
214.5485,-52.7908
200.0392,-51.4986
185.5068,-50.0825
171.1505,-48.5569
157.1909,-46.9444
143.6068,-45.2428
130.6661,-43.4877
118.1190,-41.6458
105.7309,-39.6759
94.1680,-37.6843
82.9668,-35.5912
72.0425,-33.3642
61.7263,-31.0559
51.5775,-28.5413
41.9427,-25.8643
32.1542,-22.7528
22.8835,-19.2748
13.8054,-15.0284
6.6253,-10.4427
2.1710,-5.9905
0.1736,-1.6986
0.3562,2.4359
2.7436,6.7277
7.4696,11.0334
15.1817,15.5874
24.3782,19.5726
33.8369,22.8955
43.4336,25.7975
53.1154,28.4030
62.8560,30.7796
72.6404,32.9693
82.4585,35.0019
92.3040,36.8994
102.1715,38.6779
112.0576,40.3503
121.9592,41.9270
131.8746,43.4164
141.8018,44.8247
151.7391,46.1574
161.6861,47.4187
171.6413,48.6123
181.6039,49.7422
191.4199,50.7963
201.5485,51.8257
211.5291,52.7845
221.5145,53.6913
231.5044,54.5481
241.4982,55.3566
251.4957,56.1180
261.1716,56.8110
271.5010,57.5040
281.5077,58.1320
291.5170,58.7205
301.5284,59.2678
311.2042,59.7519
321.5589,60.2253
341.6001,61.0366
351.6461,61.3915
361.6933,61.7053
371.7419,61.9743
381.7914,62.2040
391.8418,62.3976
401.8928,62.5543
411.9444,62.6733
421.9962,62.7543
432.0483,62.7976
442.1005,62.8025
452.1526,62.7680
462.2045,62.6929
472.2559,62.5762
482.3067,62.4169
492.3567,62.2137
502.4058,61.9654
512.4537,61.6708
522.5001,61.3290
532.5447,60.9392
542.5874,60.5005
552.6277,60.0122
562.6655,59.4739
572.7006,58.8857
582.7325,58.2478
592.7613,57.5618
602.7867,56.8293
612.8089,56.0522
622.8276,55.2321
632.8428,54.3706
642.8546,53.4694
652.8628,52.5300
662.8675,51.5534
672.8685,50.5404
682.8659,49.4917
692.8596,48.4082
702.8494,47.2906
712.8356,46.1394
722.8177,44.9549
732.7959,43.7373
742.7701,42.4872
752.7403,41.2051
762.7063,39.8922
772.6684,38.5489
782.6264,37.1754
792.5802,35.7720
802.5298,34.3397
812.4754,32.8793
822.4168,31.3910
832.3541,29.8756
842.2875,28.3340
852.2168,26.7669
862.1420,25.1745
872.0632,23.5563
881.9799,21.9121
891.8924,20.2421
901.8006,18.5461
911.7039,16.8226
921.6026,15.0718
931.4960,13.2928
941.3841,11.4840
951.2667,9.6448
961.1434,7.7744
971.0131,5.8680
980.8746,3.9225
990.7272,1.9326
1007.9339,-1.0263
999.9982,-0.0199
990.5665,0.4691
980.5473,0.8529
970.5236,1.0963
960.4976,1.1980
950.4709,1.1632
940.4455,1.0018
930.4227,0.7264
920.4031,0.3471
910.3877,-0.1287
900.3769,-0.6939
890.3711,-1.3412
880.3704,-2.0645
870.3752,-2.8574
860.3850,-3.7139
850.4001,-4.6293
840.4203,-5.5994
830.4455,-6.6198
820.4756,-7.6866
810.5103,-8.7964
800.5496,-9.9460
790.5932,-11.1325
780.6410,-12.3535
770.6928,-13.6073
760.7486,-14.8919
750.8081,-16.2054
740.8709,-17.5452
730.9369,-18.9082
721.0057,-20.2914
711.0767,-21.6917
701.1403,-23.1076
691.0946,-24.5509
680.9312,-26.0204
670.6211,-27.5176
660.1953,-29.0354
649.6061,-30.5777
638.8625,-32.1396
627.9891,-33.7143
616.9743,-35.2999
605.7458,-36.9030
594.3845,-38.5076
582.8880,-40.1096
571.1538,-41.7180
