0.5,9.8323805844764e-19,0,1
0.47201194338566,-0.0040063195961099,0,1
0.41459415437882,-0.011792170169088,0,1
0.32657264808343,-0.022578935778584,0,1
0.2248651773008,-0.033787083742908,0,1
0.13088096270004,-0.042777316066856,0,1
0.037739849549697,-0.050256509767948,0,1
-0.041433247092181,-0.055447023719761,0,1
-0.12687123567688,-0.059209771298705,0,1
-0.1992943037092,-0.060370961594327,0,1
-0.2578842048341,-0.059471218812468,0,1
-0.30251859439429,-0.057551683604835,0,1
-0.34447814223165,-0.054422595145563,0,1
-0.37941552103266,-0.050354875524215,0,1
-0.40733878077998,-0.045832427330165,0,1
-0.42835334216985,-0.041583551649748,0,1
-0.44945177535095,-0.036150939333699,0,1
-0.46701560929542,-0.030104455223886,0,1
-0.47911548821776,-0.024351444669083,0,1
-0.48609509283833,-0.020119978228823,0,1
-0.4907248883432,-0.01666586197463,0,1
-0.49423787791876,-0.013262110737758,0,1
-0.49680736461698,-0.010050221718283,0,1
-0.49866334312277,-0.0067822426757365,0,1
-0.4995402637292,-0.0040194966849235,0,1
-0.49992530747677,-0.0018337897228928,0,1
-0.49999523746954,-0.00076050039117815,0,1
-0.49999514017259,7.1156334179902e-09,0,1
-0.49999523746954,0.00076050039117815,0,1
-0.49992530747677,0.0018337897228928,0,1
-0.4995402637292,0.0040194966849235,0,1
-0.49866334312277,0.0067822426757365,0,1
-0.49680736461698,0.010050221718283,0,1
-0.49423787791876,0.013262110737758,0,1
-0.4907248883432,0.01666586197463,0,1
-0.48609509283833,0.020119978228823,0,1
-0.47911548821776,0.024351444669083,0,1
-0.46701560929542,0.030104455223886,0,1
-0.44945177535095,0.036150939333699,0,1
-0.42835334216985,0.041583551649748,0,1
-0.40733878077998,0.045832427330165,0,1
-0.37941552103266,0.050354875524215,0,1
-0.34447814223165,0.054422595145563,0,1
-0.30251859439429,0.057551683604835,0,1
-0.2578842048341,0.059471218812468,0,1
-0.1992943037092,0.060370961594327,0,1
-0.12687123567688,0.059209771298705,0,1
-0.041433247092181,0.055447023719761,0,1
0.037739849549697,0.050256509767948,0,1
0.13088096270004,0.042777316066856,0,1
0.2248651773008,0.033787083742908,0,1
0.32657264808343,0.022578935778584,0,1
0.41459415437882,0.011792170169088,0,1
0.47201194338566,0.0040063195961099,0,1
0.5,-9.8323805844764e-19,0,1
