143 286
1 -3.855000e-02 -5.302155e-24 1.348840e-17
2 -3.523085e-02 -7.761702e-03 1.210224e-17
3 -3.523085e-02 7.761702e-03 1.210224e-17
4 -3.523085e-02 -1.136809e-02 1.226878e-17
5 -3.523085e-02 1.136809e-02 1.226878e-17
6 -3.417721e-02 -1.242128e-02 1.218551e-17
7 -3.417721e-02 1.242128e-02 1.218551e-17
8 -2.118830e-02 -1.242128e-02 6.939705e-18
9 -2.118830e-02 1.242128e-02 6.939705e-18
10 -2.042710e-02 -8.814894e-03 6.797911e-18
11 -2.042710e-02 8.814894e-03 6.797911e-18
12 -1.812447e-02 -8.297872e-03 6.051526e-18
13 -1.812447e-02 8.297872e-03 6.051526e-18
14 -3.455911e-02 -2.239207e-12 1.226878e-17
15 -2.706064e-02 -7.498468e-03 9.659751e-18
16 -2.706064e-02 7.498468e-03 9.604240e-18
17 -1.956217e-02 -1.565906e-12 6.939705e-18
18 -3.813253e-02 -3.068993e-03 1.337961e-17
19 -3.739414e-02 -6.055439e-03 1.315180e-17
20 -3.813253e-02 3.068993e-03 1.337961e-17
21 -3.739414e-02 6.055439e-03 1.315180e-17
22 -3.523085e-02 -9.564894e-03 1.218551e-17
23 -3.523085e-02 9.564894e-03 1.218551e-17
24 -3.157943e-02 -1.242128e-02 1.113635e-17
25 -2.898165e-02 -1.242128e-02 1.008719e-17
26 -2.638386e-02 -1.242128e-02 9.038026e-18
27 -2.378608e-02 -1.242128e-02 7.988866e-18
28 -3.157943e-02 1.242128e-02 1.113635e-17
29 -2.898165e-02 1.242128e-02 1.008719e-17
30 -2.638386e-02 1.242128e-02 9.038026e-18
31 -2.378608e-02 1.242128e-02 7.988866e-18
32 -2.067112e-02 -1.075136e-02 7.804575e-18
33 -2.067112e-02 1.075136e-02 7.804575e-18
34 -1.812447e-02 5.531915e-03 6.051526e-18
35 -1.812447e-02 2.765957e-03 6.051526e-18
36 -1.812447e-02 0.000000e+00 6.051526e-18
37 -1.812447e-02 -2.765957e-03 6.051526e-18
38 -1.812447e-02 -5.531915e-03 6.051526e-18
39 -3.398832e-02 -2.869540e-03 1.214196e-17
40 -3.236286e-02 -5.302217e-03 1.155941e-17
41 -2.993018e-02 -6.927681e-03 1.060980e-17
42 -2.993018e-02 6.927681e-03 1.067651e-17
43 -3.236286e-02 5.302218e-03 1.155941e-17
44 -3.398832e-02 2.869540e-03 1.211854e-17
45 -2.013296e-02 2.869540e-03 6.915522e-18
46 -2.175842e-02 5.302217e-03 7.413406e-18
47 -2.419110e-02 6.927681e-03 8.357558e-18
48 -2.419110e-02 -6.927681e-03 8.649231e-18
49 -2.175842e-02 -5.302218e-03 7.657289e-18
50 -2.013296e-02 -2.869540e-03 7.056983e-18
51 -2.829127e-02 9.813985e-03 7.697365e-18
52 -3.556764e-02 -2.673568e-03 1.200703e-17
53 -2.478826e-02 -8.682544e-03 6.519106e-18
54 -3.201208e-02 -8.788817e-03 1.034804e-17
55 -2.160433e-02 9.756895e-03 4.158690e-18
56 -3.186255e-02 9.747580e-03 9.590804e-18
57 -2.470391e-02 9.761275e-03 5.799772e-18
58 -3.714606e-02 5.601379e-04 1.272452e-17
59 -3.390570e-02 -5.945834e-03 1.124672e-17
60 -3.374336e-02 -1.125364e-02 1.135492e-17
61 -3.057695e-02 -1.149342e-02 9.687063e-18
62 -1.918116e-02 1.173129e-03 3.189608e-18
63 -1.960565e-02 -5.767934e-03 3.668278e-18
64 -2.138663e-02 -8.892542e-03 4.725614e-18
65 -2.648956e-02 -1.130833e-02 7.516004e-18
66 -2.252804e-02 -1.148247e-02 5.424735e-18
67 -2.822473e-02 -9.001043e-03 8.350386e-18
68 -1.941283e-02 6.388765e-03 3.121488e-18
69 -2.254952e-02 7.084665e-03 4.756922e-18
70 -3.528715e-02 3.615414e-03 1.162846e-17
71 -3.394197e-02 6.874903e-03 1.079695e-17
72 -3.423492e-02 1.088873e-02 1.080524e-17
73 -3.273801e-02 1.109851e-02 1.000494e-17
74 -3.355142e-02 9.692706e-03 1.048707e-17
75 -3.077217e-02 1.110428e-02 8.963813e-18
76 -2.914417e-02 1.090340e-02 8.109131e-18
77 -3.004653e-02 9.744041e-03 8.629343e-18
78 -2.747513e-02 1.112579e-02 7.217229e-18
79 -2.546872e-02 1.112029e-02 6.155031e-18
80 -2.650254e-02 9.830389e-03 6.749627e-18
81 -2.384378e-02 1.088412e-02 5.303257e-18
82 -2.231502e-02 1.103883e-02 4.488110e-18
83 -2.299240e-02 9.713643e-03 4.895265e-18
84 -3.749384e-02 -1.203017e-03 1.297316e-17
85 -3.635290e-02 -1.090244e-03 1.236491e-17
86 -3.684161e-02 -2.434479e-03 1.267285e-17
87 -3.633806e-02 -4.080253e-03 1.246643e-17
88 -3.459783e-02 -4.422124e-03 1.155747e-17
89 -3.531775e-02 -5.875184e-03 1.199182e-17
90 -3.426519e-02 -7.115674e-03 1.147986e-17
91 -3.294373e-02 -7.220428e-03 1.078398e-17
92 -3.382013e-02 -8.741203e-03 1.130367e-17
93 -3.285005e-02 -1.021072e-02 1.084376e-17
94 -3.113424e-02 -1.025533e-02 9.936864e-18
95 -3.229987e-02 -1.142472e-02 1.059685e-17
96 -3.420196e-02 -1.027233e-02 1.156185e-17
97 -1.892790e-02 2.049431e-03 3.023452e-18
98 -1.872116e-02 -1.255120e-03 3.034861e-18
99 -1.912403e-02 -2.221105e-03 3.283518e-18
100 -2.025459e-02 -4.739406e-03 3.974273e-18
101 -2.079452e-02 -6.033249e-03 4.307497e-18
102 -2.314781e-02 -7.404164e-03 5.603722e-18
103 -2.177754e-02 -7.286295e-03 4.873847e-18
104 -2.286822e-02 -8.864838e-03 5.509106e-18
105 -2.049927e-02 -7.313387e-03 4.197988e-18
106 -1.927816e-02 -7.151373e-03 3.545478e-18
107 -2.570509e-02 -1.029445e-02 7.063539e-18
