-38.5500,-0.0000
-35.2309,-7.7617
-35.2309,-11.3681
-34.1772,-12.4213
-21.1883,-12.4213
-20.4271,-8.8149
-18.1245,-8.2979
-18.1245,8.2979
-20.4271,8.8149
-21.1883,12.4213
-34.1772,12.4213
-35.2309,11.3681
-35.2309,7.7617
-27.6828,-12.4213
-18.1245,0.0000
-27.6828,12.4213
-20.9907,-4.4777
-28.1711,9.3462
-32.0691,-9.6161
-24.4549,-9.5473
-28.3002,-3.3928
-24.4825,3.6785
-31.9421,3.4464
-32.0503,9.6628
-24.4479,9.6087
-33.1135,-6.2485
-23.2071,-6.6723
-28.1829,-9.2128
-26.4246,-6.6342
-24.5146,-3.5082
-30.1206,-6.5537
-31.9521,-3.2649
-22.4644,0.0560
-21.0055,4.5587
-23.2130,6.7795
-26.4216,6.7811
-33.9219,0.0650
-30.0997,6.7014
-33.0429,6.3078
-28.2780,3.5215
-30.1959,0.0827
-26.3445,0.0785
-34.7550,-3.3745
-34.7311,3.4557
-34.1369,7.0347
-32.5466,7.9853
-33.6406,8.7123
-27.9269,10.8837
-29.8665,11.0421
-30.1107,9.5045
-33.6406,10.5155
-33.1137,11.0421
-34.7040,11.8947
-30.9300,12.4213
-26.3095,9.4774
-26.0653,11.0150
-22.4375,9.2118
-20.8077,10.6181
-22.8181,11.0150
-24.4355,12.4213
-34.1722,-7.0051
-33.9343,-4.8115
-34.9929,-5.5681
-35.2309,-9.5649
-33.6499,-10.4921
-33.6499,-8.6889
-32.5328,-4.7567
-33.3536,-3.3197
-32.5913,-7.9323
-33.1231,-11.0187
-34.7040,-11.8947
-19.5576,-2.2389
-19.5576,-6.3878
-18.1245,-4.1489
-20.7089,-6.6463
-19.2758,-8.5564
-21.8171,-7.7436
-23.8310,-8.1098
-22.4410,-9.1811
-22.8216,-10.9843
-20.8077,-10.6181
-26.0688,-10.9843
-24.4355,-12.4213
-22.0989,-5.5750
-30.1260,-9.4144
-29.8759,-11.0187
-27.9328,-10.8170
-24.8159,-6.6532
-25.4397,-8.0907
-30.9300,-12.4213
-26.3189,-9.3800
-22.7526,-3.9930
-23.8609,-5.0902
-26.4074,-3.4505
-27.3624,-5.0135
-25.4696,-5.0712
-31.6171,-6.4011
-31.0948,-8.0849
-30.1262,-3.3288
-31.0364,-4.9093
-29.2104,-4.9732
-36.2360,0.0325
-34.3265,1.7604
-36.6406,1.7279
-28.2726,-6.5939
-29.1517,-7.8832
-27.3037,-7.9235
-21.7350,2.3073
-20.2945,0.0280
-19.5650,2.2793
-21.7276,-2.2109
-22.7440,4.1186
-23.4735,1.8673
-18.1245,4.1489
-19.5650,6.4283
-24.8173,6.7803
-25.4520,5.2298
-23.8477,5.2290
-27.2963,8.0636
-25.4348,8.1949
-23.8304,8.1941
-22.1092,5.6691
-20.7163,6.6868
-19.2758,8.5564
-21.8200,7.7972
-33.8870,4.8818
-34.9810,5.6087
-32.9320,1.7557
-33.3366,3.4511
-36.6525,-1.6872
-34.3385,-1.6547
-31.5713,6.5046
-32.4925,4.8771
-31.0209,5.0739
-31.0750,8.1821
-29.1354,8.0238
-35.2309,9.5649
-32.9370,-1.5999
-36.8904,3.8809
-28.2606,6.7412
-30.1100,3.4840
-29.1888,5.1115
-26.3802,3.6000
-27.3498,5.1513
-32.0589,0.0738
-31.0690,1.7645
-36.8904,-3.8809
-29.2481,-1.6551
-31.0740,-1.5911
-24.4045,0.0672
-25.4135,1.8785
-25.4295,-1.7149
-27.3224,-1.6571
-23.4895,-1.7261
-28.2702,0.0806
-27.3112,1.8000
-29.2370,1.8021
